"","job_title","company_name","job_location","job_description"
"814","Business Development Financial Analyst","Community Veterinary Partners ","Philadelphia, PA","Job DescriptionSUMMARY The Business Development Financial Analyst works closely with business development leadership and team to execute successful veterinary hospital acquisitions. He/she will provide company decision makers and leadership with in-depth analyses of acquisition targets including cogent diligence observations and conclusions on valuation. ESSENTIAL & DUTIESWork closely with the Directors of Business Develop to complete financial models for each acquisitions targetDevelop data request lists for acquisition targets and manage the collection of requested dataPerform financial and organizational due diligence. Compile and analyze data regarding new markets and new companiesReview analyses and associated questions and observations with internal constituents, sellers, brokers, etc.Prepare business development reports and presentationsOrganize and maintain the company’s diligence documentation includingCreation and maintenance of deal diligence checklistsCreate, enhance and maintain business development financial modelsMonitor and report on business development function KPIs and maintain pipeline reportPREFERRED EDUCATION &EXPERIENCEThe ideal candidate will have a demonstrated track record in an FP&A or analyst role in an acquisition oriented multi-site healthcare or business services company with experiences including:1-3 years of experience in financial planning and analysis, finance, or analyst roles dealing with business valuation, financial analysis, and/or deal executionBackground in multisite healthcare or other service operations in which acquisitions were an important element of growthStrong knowledge of research tools and methods used to evaluate markets, industries, companies and acquisition targetsSuperior knowledge and use of the Microsoft Office suite of applications including Excel, Word and PowerPoint. In particular, a high level of proficiency with Microsoft Excel for both financial modeling and other analytical functionalityStrong background in accounting, specifically accounting related issues relevant to the acquisition of small privately held businesses (cash basis vs accrual accounting, adjustments (and verification thereof) for extraordinary expenses, etcUndergraduate degree in finance or related fieldCOMPETENCIESAbility to execute multiple projects simultaneously. Organized and detail orientedOperates with high integrity, builds trust, quickly wins and sustains credibility in relationships with others; personable/approachableStrong analytical skills with the ability to analyze complex situations and make relevant recommendations.Sound judgement, particularly in valuation mattersExcellent financial skills, with the ability to detect trends from financial statements and provide analysis to senior managers to improve their decision-making abilityWell-developed problem solving skills, with an emphasis on innovative and creative solutions that result in a more effective business development functionA self-starter who needs little direction; is highly self-motivated, accountable and a team playerExcellent interpersonal and communication skill (both oral and written) including the ability to communicate with individuals having both sophisticated and unsophisticated financial acumenStrong track record of implementing and executing tactics to achieve key strategic initiativesResults oriented and achievement motivated. Ability to meet deadlines and work well with others in a fast-paced environmentPHYSICAL DEMANDS The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  While performing the duties of this Job, the employee is regularly required to sit and talk or hear. The employee is occasionally required to stand and walk. The employee must occasionally lift and/or move up to 10 pounds. Specific vision abilities required by this job include close vision, color vision and ability to adjust focus.Company DescriptionCommunity Veterinary Partners (CVP) owns and operates a family of animal hospitals with a presence in ten states along the East coast. With an accelerating rate of growth, CVP offers a fast paced, exciting, and true entrepreneurial work environment."
"815","Community Program Data Specialist - Data Mining","AmeriHealth ","Philadelphia, PA","Job Briefdevelop reports to monitor pertinent areas of functional areas of performanceYour career starts now. We?re looking for the next generation of health care leaders.  At AmeriHealth Caritas, we?re passionate about helping people get care, stay well and build healthy communities. As one of the nation's leaders in health care solutions, we offer our associates the opportunity to impact the lives of millions of people through our national footprint of products, services and award-winning programs. AmeriHealth Caritas is seeking talented, passionate individuals to join our team. Together we can build healthier communities. If you want to make a difference, we?d like to hear from you.  Headquartered in Philadelphia, AmeriHealth Caritas is a mission-driven organization with more than 30 years of experience. We deliver comprehensive, outcomes-driven care to those who need it most. We offer integrated managed care products, pharmaceutical benefit management and specialty pharmacy services, behavioral health services, and other administrative services. Discover more about us at www.amerihealthcaritas.com.Responsibilities: The primary purpose of the job is to work closely with Plan functional area management/leaders to develop reports to monitor pertinent areas of functional areas of performance, such as but not limited to market share and programmatic impacts.? Tracks trends and key indicators for Keystone First functional areas and utilize data to support, monitor and provide direction as requested and required by assigned functional area.? Collaborate with IS and Medical Informatics to create and establish data collection reports and monitor effectiveness?of specific initiatives as appropriate in functional areas assigned.? Examples include health promotions programming like an ER program, wellness programs, medical management member support programs, outreach productivity, and agreed upon terms with outside agencies.? Collaborates with a variety of corporate departments including statutory, Legal, Compliance ?. In providing a variety of data as needed, for example to ensure that new initiatives follow HIPAA guidelines for secure data transference and ensuring successful audits.? May develop ad-hoc reports for Keystone First Market President, Provider Network Management and Medical management. ? Education/Experience:One to three?years' with experience in data mining in a position with similar level of responsibility and complexity.Associate?s Degree required.Proficient in Excel and Access, Word, Crystal Reports and Bi-Query.?Proven ability to learn new applications used for reporting.?Ability to analyze business area?s reporting needs and method of reporting to be used.?Proficient in examining and analyzing data from a reporting and data analysis perspective.?Demonstrated use and knowledge of databases and integration of new systems.Strong problem solving, analytical, organizational, and research skills.Demonstrated technical and project management skills with the ability to coordinate and manage multiple concurrent projects and delegate responsibility.Demonstrated ability to interface with all levels of management.Demonstrated meeting facilitation skills.? Back  Share Apply Now"
"816","Program Analyst (Clearance Required)","NSS RPO ","Philadelphia, PA","We are currently seeking a full-time Program Analyst to join our team and make an impact with our Federal sector clients. We are looking for motivated, detail-oriented multi-tasker to bring new thinking, ideas, and perspective to our clients to improve their efficiency and effectiveness. SECRET clearance and Associate’s Degree in Computer Science or related field needed (equivalent work experience may be substituted at a rate of 3 years’ experience equals an associate’s degree). Core Job Duties:Demonstrates ability to collect, organize, summarize and report on various data sets and produced metrics and reports, create presentations, outlines, and summaries. Looking for experience in creating documents and reports using MS Office products such as MS Word, Excel and Project. Show ability to collect, organize and track actions and milestones. Experience with updating and managing SharePoint data/website. Demonstrates experience in good written and oral communication skillsSpecific duties may include:Produce weekly status reportsManage Navy account requestsManage SharePoint content, including redesigning structure as needed. Provide support to A&A team members, including taking meeting minutes and assisting in updating information in systems of record."
"817","SAP Functional Analyst - CRM","American Water ","Cherry Hill, NJ","Founded in 1886, American Water is the largest and most geographically diverse publicly traded U.S. water and wastewater utility company. With headquarters in Voorhees, N.J., the company employs 6,800 dedicated professionals who provide regulated and market-based drinking water, wastewater and other related services to an estimated 15 million people in 47 states and Ontario, Canada. To learn more about American Water and additional career opportunities, visit www.amwater.com.Primary Role The SAP Functional Analyst – CRM is responsible for the requirements analysis and detailed design of SAP CRM business processes, for configuration and testing of SAP CRM applications and for related deployment activities. They will play a significant role in the design process, implementation and ongoing enhancements for the overall SAP CRM Module. They will provide subject matter expertise on SAP’s best practices for implementing SAP CRM business processes . They will lead work sessions in gathering business requirements, influence adoption of standard SAP processes, identify and handle gaps while minimizing development effort.Key Accountabilities Analyze and document requirements and design solutions for the business process scenarios by means of interviews, workflow analyses and facilitated discussions with users. Realize the technology solution in order to fulfill business requirements, including design frameworks, documentation and proof of concept needs while adhering to documentation, configuration, security, development, and testing standards and guidelines. Translate business requirements into detailed functional specification design and interface design documents for development, testing and implementation. Create and maintain testing scripts in SAP Solution Manager. Configure business master data set up and knowledge in replication to other systems.Work with client business stakeholders to review and approve these deliverables.Analyze existing custom developments, objects, modifications and evaluate the impact of changes on them.Work with users in determining business requirements and troubleshooting issues. Ensure consistent, timely and effective communications with internal and external stakeholders. Keep track of customer satisfaction and provides input and assistance to other IT projects related to ERP as required.Knowledge Understanding of SAP middleware functions including BDOC architecture, replication, message queues, and request processing Should have very good experience in playing the role of functional subject matter expert in SAP CRM business processes Good understanding of CRM BSP Component Workbench. Good understanding of CRM processes including Web Interfaces Good knowledge of CRM configuration experience with SAP ECC integration. Good Knowledge of the following business processes related to utilities industry <U+F0B7> Service Order Management & Service Contract ManagementBusiness Master Data <U+F0B7> Interaction Center and associated Utilities Processes <U+F0B7> Interaction Records <U+F0B7> Business Partner Contacts <U+F0B7> Regional Structure. <U+F0B7> Move-In/Out and Disconnect/Reconnect processes Skills Good understanding of other areas of CCS including Billing, FI-CA and Device Management. Strong business knowledge of the SAP IS-Utilities, ISU-CCS business processes in Business/Technical master data (BP, Contract Partner, Contracts, Connection Objects, premise, Installation, PODs).Configuration experience with CRM Middleware to integrate with IS-U (ECC). Experience in Preference Center with SAP CRM system for Utility customer.Experience in Suite on HANA.Experience with all phases of an implementation including business process blueprint, detailed design, configuration, testing and support.Experience in SAP Workflow, Interfaces, Enhancement framework and CRM Middleware configuration/development. Experience with SAP PI Interfaces, Interaction Records, CRM Middleware Queues, as well as SAP Data Quality Manager (DQM) Address Validation processes.Experience with creating training materials and assisting with user orientation and training.Demonstrated leadership with ability to influence strategy.Good verbal and written communication skills.Self-starter with ability to work on multiple projects simultaneously with a keen desire to learn and expand depth of knowledge.Good Collaboration , prioritization and team working skills.Ability to work in a fast paced dynamic environment with virtual teams.Ability to oversee and work with corporate training to manage training needs. Competencies Functional / Technical Skills Learning on the Fly Organizational Agility Problem Solving Time Management Experience / Education Experience:Minimum of 6 to 8 years of experience with SAP CRM configuration and support in the utilities area and experience with at least two full SAP system implementations 3 + years experience in Suite on HANA 6 + years experience in SAP CRM implementing SAP ISU CRM for Utilities Education:Bachelors' degree in Computer Science, Mathematics, Engineering, Information Systems or similar technology field is required [equivalent work experience will be considered].Appropriate technical certification in speciality area preferred.Certifications & Licenses Relevant SAP CRM Certification is preferred.Travel Requirements As necessary, up to 50%.Other Excellent decision-making ability, balancing what is right with what is realisticFlexibility to adjust to multiple demands, shifting priorities, ambiguity, and rapid changeDemonstrated ability to lead through influence and to deliver results through others while overcoming obstacles to successPossesses a high energy level, sense of urgency, decisiveness, and an ability to work well under pressurePossesses a curiosity and a passion towards engaging the imagination of line of business leaders in grasping and enabling the fundamentals of changeDemonstrated ability to work and team with a multitude of different people from various lines of business as well as within Technology & InnovationStrong verbal and written communication skills for a wide variety of audiences including proven ability to deliver internal presentationsCreative approach to problem-solving with the ability to focus on details while simultaneously maintaining the ""big picture"" view""Join American Water...We Keep Life Flowing™American Water is firmly committed to Equal Employment Opportunity (EEO) and prohibits employment discrimination for employees and applicants based on his or her age, race, color, pregnancy, gender, gender identity, sexual orientation, national origin, religion, marital status, citizenship, or because he or she is an individual with a disability, protected veteran or other status protected by federal, state, and local laws."
"818","IBM Technical Operations Analyst, Senior","Fiserv ","King of Prussia, PA","*Position Description** What does a great IBM Technical Operations Analyst do?  + Analyze, resolve, and provide technical resources to operations staff in defining and resolving operational problems within a variety of applications.  + Under general direction, researches and resolves client problems and needs for Premier.  + Participate in Premier software upgrades.  + Work with product developers and SME?s on Premier application issues.  + Documents problems and corrective procedures.  + Serves as Operations resource on conversion, migration, merger events. Performs test loading of files and puts together live process. Work with Lincoln and Data Center resources on issues.  + Simulates or recreates client problems to resolve user operating difficulties.  + Serve as information resource and liaison to other Fiserv segments; participate from strategic, operational, technical and functional perspectives.  + Document and work on application issues.  + Attends on-going training to achieve level of technical skill needed to solve more complex problems.  + Escalation point for Premier application issues.  + Perform other duties as required. Basic qualifications for consideration: High School/GED Diploma  + 1 plus years of Unisys Workflow (WFL) and Unisys knowledge OS (MCP) experience Preferred qualifications for consideration: + Bachelors Degree in Computer Science or related discipline  + Demonstrated ability to handle issues that arise with minimal oversight or guidelines  + Must be able to work under pressure  + Proven to be results-oriented with superb organizational, multi-tasking, and time management skills  + Ability to set priorities and maintain multiple projects at a time  + Excellent written, verbal and interpersonal communication skills and able to interact with individuals in all levels of an organization  + Detailed-oriented with strong analytical, trouble-shooting, prioritization, and follow-up skills  + Proven to be motivated and a self-starter with demonstrated ability to work efficiently and productively  + Must be able to make decisions and resolve problems using experience and professional judgment  + Must be accurate, reliable, and be team and customer oriented  + Must have a strong sense of accountability and ownership  + Job Related Experience: Banking background and familiarity/experience with banking operations is advantageous. Who we are: Bank Solutions delivers comprehensive bank platforms and value-added products and services for community, mid-tier, and large financial institutions. Fiserv bank platforms ? Cleartouch, DNA, Precision, Premier, Signature ? enable banks to efficiently manage a wide range of activities such as account opening, deposits, withdrawals, loans, customer information management, and general ledger and accounting tasks. Each Fiserv bank platform has unique capabilities but they all help our clients improve customer service and streamline their back-office operations. We offer flexible technology solutions that enable financial institutions to quickly align to customers? expectations. With a modular approach to delivery, financial institutions are able to preserve platform investments while delivering both updated functionality and a consistent experience across channels. From understanding consumer needs based on the latest research to analytics and advisory services that help identify growth opportunities from accounts, payments and industry data, we help clients access and act on data to create better outcomes.  _Fiserv is an Equal Opportunity Employer/Disability/Vet._  Fiserv is an Equal Opportunity Employer/Disability/Vet. Visit http://www.careers.fiserv.com/eeo for more information."
"819","Pharmacy Analyst","Amerihealth Caritas Health Plan ","Philadelphia, PA","Responsibilities: Supports PerformRx and AmeriHealth Caritas corporate, plan-level, and departmental strategies and goals by effectively applying both business knowledge and technical expertise to support business initiatives and solve business problems. Develops and implements data-driven solutions to meet business requirements by producing data sets, reports, and analytics across a variety of subject matters including, but not limited to, pharmacy management, account management, network management, contracting, pricing, finance, PerformRx clients and new business RFP.  Translates business requirements into production of both ad hoc and recurring reports and data sets. Responsible for assuring the accuracy and validity of both source data and results and interpreting results into recommendations. Presents findings to business customers, both internal and external. Assures the ongoing high performance level of the overall department through continued knowledge acquisition and knowledge sharing with co-workers. Education/Experience:Bachelor's DegreeMinimum three (3) years of data/reporting in the health care industryAdequate working knowledge and experience in Microsoft Office Suites requiredKnowledge of either SQL or SAS EG and Tableau preferredDemonstrated skills with at least one reporting application as outlined in the Informatics Job LadderSDL2017"
"820","IT Business Implementation Analyst - COLUMBIA, MD","Oracle ","Philadelphia, PA","Assists with analyzing complex business problems to be solved with automated systems.  As part of a project implementation team, assists in implementing software projects under supervision and in accordance with agreed specifications.  Work involves some problem solving with assistance and guidance in understanding and applying company policies and procedures. Typically graduate or equivalent with 0 - 2 year relevant experience. Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status or any other characteristic protected by law.*LOCATIONS: COLUMBIA, MD, VA, DC or PA**NOTE: **We are unable to provide visa sponsorship for this role at this time- no candidates requiring visa sponsorship will be considered** Oracle's Food and Beverage Cloud Provisioning team is responsible for the audit and provisioning of Oracle's Food and Beverage Cloud Services Portfolio. The team oversees the manual and automated provisioning processes and is the business owner of provisioning automation. The team drives the centralization of provisioning processes.  Duties and tasks are standard with some variation. Completes own role largely independently within defined policies and procedures. Attention to detail critical. Ability to collect, organize, and display data in spreadsheet format. Follow-through skills necessary to get information from internal and third parties and have data errors/omissions corrected. Relationship management skills strongly desired. Strong written and verbal communication skills to interact with management and possible clients desired. 2 plus years relevant work experience. Additional Details:* We seek an experienced business analyst to join Oracle's Food and Beverage Cloud Provisioning team. This high-profile, dynamic position will drive provisioning operational excellence through process improvement and task automation while ensuring our customers' success through order processing, auditing and fulfillment of the Food and Beverage  Cloud Services Portfolio. This position will gain detailed knowledge of the processes and the various teams involved with provisioning through performing the manual provisioning tasks that are to be automated. Primary responsibilities for this role are: Audit order and provisioning systems to ensure proper fulfillment of provisioning requests.Raise bugs and work with different technical teams in analyzing and following up on the issuesReceive provisioning requests, validate their content and coordinate the provisioning of Oracle's Food and Beverage Cloud Services.Follow the progression of provisioning orders and send appropriate notifications when the work is complete.Define and execute the use cases, test cases and support internal end users during the implementation phase.Act as a reference person for other teams in the standardization of the processes. Successful candidates will demonstrate high attention to detail, problem solving skills, teamwork, verbal and written communication skills, excellent command of English and cheery helpfulness. The ability to keep cool under pressure is a must for this job. In addition to the aforementioned required skills, the following skills are highly desirable: Technical operationsExperience with cloud products and cloud infrastructurePrior provisioning process experienceExperience with advanced Excel functionsFood and Beverage, Hospitality, or Retail Experience*Job:** **Information Technology**Organization:** **Oracle**Title:** *IT Business Implementation Analyst - COLUMBIA, MD**Location:** *United States**Requisition ID:** *180011YW*"
"821","Senior Credit Analyst - Business Banking","Firstrust Bank ","Conshohocken, PA","Firstrust Bank is seeking an experienced Senior Credit Analyst to become an integral part of our Business Banking Department. As part of the credit approval and the portfolio renewal process for the Business Banking Department, the analyst will take a primary role in performing the underwriting due diligence and in preparing the credit memorandum that will be presented for approval to the appropriate authority.  Firstrust Bank is an Affirmative Action Contractor and is an Equal Opportunity Employer.  Minority/Female/Disabled/Veteran/all other Protected Statuses Analyze corporate and personal financial statements and tax returns and other financial information provided by customers in connection with any new loan requests assigned in addition to those submitted for the completion of renewals and reviews for current credit relationships.Submit financial statements to Caliber for spread, assume primary role for ordering all credit histories and relevant searches on new and existing customers.Upon request of the Business Development Officer (BDO), Business Banker, Relationship Manager (RM), or Director of Business Banking (BB), the analyst will prepare financial projections (to include sensitivity analysis) when requested.Working in conjunction with the BDO, Business Banker, RM or Director of BB the credit analyst will prepare underwriting memorandums for submission to the appropriate approving authority.Upon direction, interact with customers and their accountants in the credit analysis process when appropriate.Performs other duties as assigned by the Portfolio Manager/Relationship Manager. While performing the essential functions of this position, the employee is required to perform activities such as preparing and analyzing data and figures via a computer terminal. The incumbent will be expected to retrieve files, compose memorandums and communicate with internal and external customers. The incumbent is occasionally required to drive a motor vehicle to accompany RMs to various types of customer meetings and property inspections.  Experience as a Credit Analyst strongly preferred. College degree in accounting, finance, or related field; OR comparable experience in a commercial banking position, OR 3-5 years experience as a Credit Analyst, either in Banking or a related field; as well as: Familiarity with credit concepts and practices;Demonstrated ability to apply judgment, take initiative, handle multiple priorities, and work under general supervision;Strong work habits, attention to detail, and teamwork;Intermediate proficiency with the Microsoft Office (Word, Excel, Outlook)."
"822","Senior Analyst, Talent Management","Comcast Spotlight ","Philadelphia, PA","Senior Analyst, Talent Management  Philadelphia, PA Requisition #: 192198Job Type: Full TimeLocation: Philadelphia, PATeam: Human Resources, OtherPub Date: 12/27/18Senior Analyst, Talent ManagementJob DescriptionDevelop, implement and manage a metrics strategy and dashboard to assess the impact of talent processes, initiatives and rotational programs.Identifies talent issues and opportunities and recommends strategies and changes.Perform data analysis and identify insights with HR data to inform talent decisions.Recommends improvements to HR KPI reports, dashboards, visualizations and interpretation of data in HR Business Warehouse and SuccessFactors.Partners with Corporate TM team as a liaison to our team for all talent related systems.Provides analytical support of Talent Management data and feasibility of proposed business strategies.Develops presentations to help drive data-based strategic decision making using talent data.Assess and develop talent processes that scale across all client groups.Serve as project manager across Talent Management and Enterprise Rotational Programs to ensure alignment and timing of key initiatives, including managing the talent calendar.Conducts research for rotational program and talent management benchmarking to inform the broader strategy.Manages talent initiatives as they emerge for client groups, such as D&I, Career Week, and others.Tracks and maintains the database of talent review actions to ensure follow through and measure success.Manages all talent communications for rotational programs and talent management in coordination with HR Operations team.Evaluates hipo program and assessment success for client groups and informs future nominations based on that feedback.Runs internal slates for client groups in partnership with HR and TA.Skills/Qualifications/Experience:Experience with human capital analyticsDemonstrated Project Management capabilityExperience working with diverse project teams in a matrixed environmentStrong analytical ability, verbal and written communication skillsStrong organizational skills and follow throughAbility to manage change and work effectively in a matrixed and fast-paced environmentSelf-motivated and able to work independentlyTeam-oriented and works well in a collaborative environmentExpert with Excel and PowerPoint, Tableau a plusHRIS systems experience, specifically with SAP and/or SuccessFactors and/or WorkdayAbility to extract, organize and analyze enterprise-wide data sets from HR and operational systems (SAP, SuccessFactors, Workforce Analytics) for on-going project needs.Consistent exercise of independent judgment and discretion in matters of significance.Must be able to work variable schedule and beyond normal business day as necessary.Other duties and responsibilities as assigned.Education LevelBachelor's Degree requiredYears of Experience5-7 years experience in related fieldsMinimum of 2 years analysis experienceComcast is an EOE/Veterans/Disabled/LGBT employer"
"823","5289 Workday HRIS Analyst","Kapital Data Corp ","Langhorne, PA","Keene, NH (must live here or be willing to relocate to NH) 80k - 100k range ndash still needs to be PERM ndash but remote at least partially will be allowed! Contract to hire possible! NO Visa Sponsorship or EAD or TN Visa. ONLY US Citizen or GC Has experienced understanding of the HR Information Systems (HRIS) across one or more workstreamsmodules and owns the module-specific health and integrity of HRIS data quality Has strong analytical skills and ability to use the results to make recommendations regarding configuration changes Conducts independent analytical exercises explores ideas and identifies clear pros and cons of any proposed solution Leads business users in collaborative thinking, remains focused on the business outcome and end user experience impact Strong presentation skills, presents well and develops intelligible written and verbal presentations that contain in-depth technical content Delivers calm and confident presentations of technology solutions to peers and management tailors the message to the audience and drives for clear decision making Proficient at developing queries (reports) in order to transform data to information, information to knowledge and knowledge into decision making support Serves as testing lead and leads others to clarify ambiguity can parse details into clear requirements andor permutations for testing Interpersonal skills, including written and verbal communication skills for providing knowledge to end users, management and consultants Discretion when working with sensitive data such as compensation or employee personal data Bachelorrsquos degree in computer science Equivalent vendorindustry certifications such as Six Sigma Green Belt, Microsoft MCTS (Office Products), or PMI Professional in Business Analysis (PMI-PBA) 3-5 years recent experience with Workday, (or similar PeopleSoft, SAP, Lawson, etc.) 1-3 years of experience as an IT analyst writing technical documentation and provingdisproving the value benefit of technical upgrades or configuration changes 1-3 years of experience developing test plans and executingtracking test results Has technical understanding of HR Information Systems (HRIS) proficient knowledge of one or more HR applications Demonstrates analytical skills and the ability to use the results to make recommendations regarding configuration changes Demonstrates strong documentation skills, through the creation of intelligible written presentations that contain in-depth technical content Delivers calm and confident presentations of technology solutions to peers, management, and executives tailors the message to the audience and drives for clear decision making Discretion when working with sensitive data such as compensation or employee personal data Leads others in analytical exercises explores ideas and identifies clear pros and cons of any proposed solution does so in a way that encourages participation and creative thinkin Creates clear costbenefit analyses that include both hard and soft costs, as well as tangible and intangible benefits Strong organizational presentation skills, including proficiency with Microsoft Office productsHas strong attention to detail clarifies ambiguity and can separate details into clear requirements andor permutations for testing"
"824","Sales Strategy & Insights, Sr Analyst","Comcast ","Philadelphia, PA","Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.SummaryThe Senior Analyst, Sales Strategy & Insights will be a key member of National Sales & Operations' (NSO) Strategy & Insights group, responsible for fostering an insights driven sales culture through analyses that support channel strategy and drive a best in class customer & employee experience.The ideal candidate will combine their knowledge of data driven sales mechanics, complex data architecture environments, high impact performance reporting, and analyses to demonstrate the ROI on all key sales enablement initiatives. Continuous analyses and insights on program performance will drive innovation and enhancements.This position reports to the Vice President, National Sales Strategy & Insights and offers the opportunity to work closely with a variety of cross functional teams, including Sales & Marketing, Digital Center of Excellence (DCOE), and Enterprise Business Intelligence (EBI).Key Responsibilities- Support the end-to-end measurement & analysis of critical sales initiatives, including order entry and lead generation- Partner with the national sales reporting team to ensure that accurate data sources are being used to source the most relevant metrics, driving continuous monitoring of KPIs for program managers and senior leaders- Work with key analytics teams across the organization, including EBI, subscriber reporting, and division marketing & sales analytics groups- Seek to automate analyses where possible, pushing insights to leadership in a timely fashion.- Assemble regular readouts of progress, hot spots and trends to program managers.Tasks- Work cross functionally to build out measurement programs for key sales enablement projects- Identify program hotspots, diagnose drivers and provide in month/quarter insights to program leaders and cross functional work teams- Partner with sales channel teams on strategy and appropriate data integration.- Seek efficiencies for how the team analyzes various streams of data and collaborate with headquarters and division counterparts on best practices.- Partner with the marketing strategy & research teams to enrich the strategic value of analytics and insights.- Manage external vendors and consultants when necessary.- Other duties and responsibilities as assigned.Education LevelBachelor's degree in Business Intelligence / Mathematics / Computer Science / Information Technology / Statistics or other related field required.Work Experience & Requirements- Generally requires 5+ years of experience in advanced analytics, information systems implementation,data-driven sales & marketing, and/or statistical modeling/forecasting, applied research methods- Experience with SQL, Oracle, relational databases, and other access and storage technologies (Hadoop, etc)- Understanding of advanced analytic techniques, BI tools, and data visualization software (IBM Cognos and Tableau preferred)- Demonstrated understanding of marketing & sales mechanics- Experience measuring/optimizing digital platforms, primarily through the use of Adobe Omniture- Strong technical acumen and experience with proven track record of turning data into insights- Demonstrated ability in handling and navigating large and complex data sets and databases. Base knowledge of financial applications such as Essbase.- Outside the box thinking with a proactive approach to problem solving. Strong project management, and communication skills.- Knowledge of the net promoter system (NPS) a plus  Comcast is an EOE/Veterans/Disabled/LGBT employer"
"825","HEDIS Analyst","AmeriHealth ","Philadelphia, PA","Job BriefManage the HEDIS lifecycle process for multiple planYour career starts now. We?re looking for the next generation of health care leaders.  At AmeriHealth Caritas, we?re passionate about helping people get care, stay well and build healthy communities. As one of the nation's leaders in health care solutions, we offer our associates the opportunity to impact the lives of millions of people through our national footprint of products, services and award-winning programs. AmeriHealth Caritas is seeking talented, passionate individuals to join our team. Together we can build healthier communities. If you want to make a difference, we?d like to hear from you.  Headquartered in Philadelphia, AmeriHealth Caritas is a mission-driven organization with more than 30 years of experience. We deliver comprehensive, outcomes-driven care to those who need it most. We offer integrated managed care products, pharmaceutical benefit management and specialty pharmacy services, behavioral health services, and other administrative services. Discover more about us at www.amerihealthcaritas.com.Supports corporate, plan-level, and departmental strategies and goals for HEDIS process. Meets this standard by effectively applying both business knowledge and technical expertise to support business initiatives and solve business problems.? ????? Essential Functions include but not limited:Manage the?HEDIS lifecycle process for multiple plans.Responsible for assuring the accuracy and validity of both source data and results and interpreting results into recommendations.?In collaboration with the HEDIS manager to develop annual HEDIS project plans and monitor the HEDIS project plans for multiple LOBs.Assist in preparation for the HEDIS audit.Develop and maintain HEDIS based report to support Quality Initiatives.Represent HEDIS team in collaboration with internal departments for HEDIS improvement.Ensures all data sent to HEDIS software vendor are accurate and meet HEDIS reporting timeline.Assists as necessary in the HEDIS Road Map and all other documents required by auditors.Able to assimilate into team within minimum amount of assistance?Assures the ongoing high performance level of the overall department through continued knowledge acquisition and knowledge sharing with co-workers.Experience and ability to utilize a certified HEDIS software.Education & Experience:Bachelor?s degree required with a concentration in health care related field, Master?s degree is preferredMinimum 1 year HEDIS experience required; 2+ ?years? experience with HEDIS preferred.Minimum 5 years of work experience in healthcare and/or managed careOther skills:SQL and / or SAS experience requiredOpportunity to work remotely commensurate?to HEDIS experience Back  Share Apply Now"
"826","Data Scientist","Job Juncture ","Cherry Hill, NJ","Data ScientistSummary: Analyzes large sets of data (structured and unstructured) in order to identify hidden patterns and systemic relationships that can be used to predict future behaviors. Be able to transform information into insights that help business users make more meaningful, evidence-based decisions. Responsibilities: Work closely with our business partners to support their department strategy. Implements this strategy by reviewing our various data sets to understand data trends.  Perform strategic data analysis and research to better understand our customers.  Ability to draw insights from multiple data sources to provide better visibility into safety/quality related issues.  Develop analytical approaches to answer high-level questions and develop insightful recommendations.  Demonstrate a client-service mindset and a desire to take on tough and challenging projects.  Ability to balance the demands of multiple projects simultaneously. Additional Responsibilities: Mentor IT staff and business users regarding data mining and analysis procedures in order to ensure business goals and objectives are met.  Assist in preparation and cleansing of data for analysis.  Educate business users on advanced analytics best practices.  Required Skills/Abilities  Knowledge and understanding of statistical theory and machine learning techniques, including generalized linear models, survival analysis, decision trees, and clustering techniques.  Excellent programming skills including expertise in R, Shiny, RStudio, and SQL. Ability to use advanced techniques to handle big data with structured and unstructured data.  Prior experience with visualization tools such as D3.js, HTML, and CSS is a plus.  Linux server-side application administration experience (RStudio Server, Shiny Server, RStudio Connect) a plus.  Ability to work both independently and collaboratively.  Excellent oral and written communication skills.  Education/Experience  BA/BS + 8 years of related experience."
