"","job_title","company_name","job_location","job_description"
"755","Senior Systems Analyst","Delmock Technologies Inc ","Washington, DC","Position: Senior Systems AnalystRate:TBDDuration:5 yearsClearance:Status:US citizen or Green Card HolderLocation:Washington Metropolitan AreaDuties: Serves as a computer systems expert on assignments that typically involve establishing automated systems, where concern is with overall life cycle structure; and conducts feasibility studies from design, implementation and post-implementation evaluation from a number of possible approaches. Design criteria must be established to accommodate changes in legislation, mission, or functional program requirements. Education: Bachelor’s Degree from an accredited college or university in Computer Science, Systems Analysis, Information Systems or a related field. A Master’s Degree in a related field of information technology is preferred. General Experience: A minimum of eight (8) years of experience in information technology systems analysis. Specialized Experience: At least five (5) years of the experience in the design of business applications on complex IT systems. Requires a broad knowledge of data sources, data flow, system interactions, advanced computer equipment and software applications, and advanced systems design techniques to develop solutions to unyielding complex problems and to advise officials on systems design and IT forecasts.  . Delmock Technologies, Inc. (DTI) has a reputation for delivering high-quality Information Technology (IT) services. DTI satisfies customers' needs through a three-tier service model of Delivering Indispensable Personnel; Using Enduring Best-Practices, and Providing Vital-IT Tools. We continue to do business the way it was intended providing the best solution for today and tomorrow.DTI is committed to hiring and maintaining a diverse workforce. We are an equal opportunity employer making decisions without regard to race, color, religion, sex, national origin, age, veteran status, disability, or any other protected class. U.S. Citizenship is required for most positions"
"756","SUPV FINANCIAL MANAGEMENT ANALYST","US Department of Defense ","Washington, DC","Duties Help  Help  Duties  Summary You will serve as a Supervisory Financial Management Analyst in the Comptroller Department of NAVAL FAC ENGINEERING CMD WASH.Learn more about this agencyResponsibilities Performs or advises on work in any of the phases or systems of budget administration. The work is concerned with the performance of functions such as: formulation of budget and estimates to support plans, programs, and activities, including presenting and defending budget estimates before authorities; review and evaluate budget requests; control, and reporting of obligations and expenditures. Work may include development, determination, and interpretation of budgetary policies and practices.Analyzing and recommending costs and benefits of alternative methods of financial management of organization's programs and administrative operations; implementing legal and regulatory controls over approved budgets; implementation of internal controls and providing advice on effective and efficient methods for the acquisition and use of funds to support the organization's programs and activities.Plans work, sets priorities and schedules work as necessary to assure effective and expeditious accomplishment of priority work without adverse effect on regular and recurring work. Looks to improve production and quality of work.Assigns work to subordinates based on employee's capabilities, priorities and difficulty. Develops performance standards and evaluates employee performance. Provides technical and administrative oversight, advice and instruction. Interviews candidates and recommends hiring, promotions, etc. Hears and resolves employee complaints, referring serious complaints lacking resolution to higher level supervision. Takes disciplinary measures such as warnings and reprimands and recommends more serious disciplinary measure to higher supervision. Identifies and arranges for employee developmental and training requirements. Travel RequiredNot required Supervisory statusYes Promotion Potential13 Job family (Series)0501 Financial Administration And Program Requirements Help  Help  Requirements  Conditions of Employment Must be a US Citizen.Must be determined suitable for federal employment.Must participate in the direct deposit pay program.New employees to the Department of the Navy will be required to successfully pass the E-Verify employment verification check. To learn more about E-Verify, including your rights and responsibilities, visit www.dhs.gov/E-Verify/.Generally, current federal employees applying for GS jobs must serve at least one year at the next lower grade level. This requirement is called time-in-grade. Time-in-grade requirements must be met by the closing date of this announcement.You will be required to obtain and maintain an interim and/or final secret security clearance prior to entrance on duty. Failure to obtain and maintain the required level of clearance may result in the withdrawal of a job offer or removal.This is a Financial Management Level III certified position per the National Defense Authorization Act (NDAA) 2012, Section 1599d. You must achieve this level within prescribed timelines. Certification requirements are in DoD Instruction 1300.26.You will be required to complete ethics orientation within three months of appointment and submit a Confidential Financial Disclosure Report, OGE-450, within 30 days of appointment. Qualifications  Your resume must demonstrate at least one year of specialized experience at or equivalent to the GS-12 grade level or pay band in the Federal service or equivalent experience in the private or public sector performing duties such as: 1)provide planning, direction, organization and control over lower-graded employees involved with budget formulation and execution processes; 2)provide authoritative guidance, oversight, and interpretation of federal policies and regulations related to working capital funds, incoming funding and acceptance processes and financial reporting requirements; and 3) use metrics and data from automated financial systems to provide recommendations to management on funds status or other issues that require attention or adjustment to meet the command's goals or mission.  Additional qualification information can be found from the following Office of Personnel Management web site: http://www.opm.gov/qualifications/Standards/group-stds/gs-admin.asp.  Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. EducationThis job does not have an education qualification requirement."
"757","Navy Program Analyst Navy Comm and Tactical Data Links - OPNAV N2N6","Whitney Bradley and Brown ","Arlington, VA","JOB TITLE: Navy Program Analyst Navy Comm and Tactical Data Links - OPNAV N2N6 PROJECT OVERVIEW: The US Navy headquarters staff at the Pentagon, known as OPNAV, supports the Chief of Naval Operations in his mission to support the warfighter by setting requirements, budgeting resources, and managing programs for many different Navy programs.  This position supports the N2N6 Assured Command and Control Division (N2N6F1) in the area of Common Data Link Communications. Communications Data Link System (CDLS) and Network Tactical Common Data Link (NTCDL) include terrestrial and satellite communications systems installed on Navy aircraft, surface ships and submarines. JOB DESCRIPTION AND RESPONSIBILITIES:Provide support to the N2N6 Requirements Officer and act as the Resource Sponsor Primary Point of Contact for CDLS and NTCDL program requirements and initiatives.Provide N2N6 Requirements Officer support in developing status reports, point papers and summary reports of programmatic issues for Communications program requirements and programming efforts.Provide support to N2N6 Requirements Officer for Navy, Joint and International forums to include: Acquisition Review Boards; Operations Testing Readiness Reviews; Integrated Product Team meetings; Meetings/conferences on emerging technology and related issues; Joint Requirements Oversight Council (JROC) and related JCIDS Boards.Provide support to N2N6 Requirements Officer to create communications related overarching and/or Program and Project plans and guidance documents, including strategic plans and roadmaps that address newly developed organizational approaches, and retention of maximum mission capabilities with reduced resources.Assist N2N6 Requirements Officer with the integration of Navy and Joint guidance and direction to support development of recommended Navy capability requirements and programming strategies. Assist with analysis, maintenance and improvements in performance measurements and metrics.Assist N2N6 Requirements Officer in drafting, reviewing and staffing recommended Navy plans, instructions, and requirements documents related to CDLS and NTCDL system and other Satellite Communications capabilities development.Assist N2N6 Requirements Officer in monitoring CDLS and NTCDL programs and their execution by Navy organizations receiving N6 funding. This includes continual review and awareness of current funding in iRAPS for assigned programs.Provide subject matter support to requirements officers on Navy Transport and Spectrum Branch programs, but not limited to SATCOM issues and participate in a broad range of systems studies to support programming and planning.REQUIRED SKILLS AND QUALIFICATIONS:Security Clearance:Top Secret/SCI TOP SECRET Clearance with SCI eligibility10 years of progressive experience (at least five years of which were in a managerial capacity) in capability definition and operation of IT, space systems, Command, Control, Communications, Computers, Intelligence, Surveillance, and Reconnaissance (C4ISR) systems and/or unmanned systems. Knowledge of Capital Planning and Investment Control; development of Enterprise Architectures, Standards, Governance, Policy; Information Assurance/Security; the Department of Defense Planning, Programming, Budgeting, and Execution (PPBE) Process; and Naval concepts is highly desired.Ability to manage diverse taskings.Familiarity with DoD requirements and budgeting processes.Proficiency with executive correspondence and Microsoft Office products including Word, PowerPoint, and Excel.DESIRED SKILLS AND QUALIFICATIONS:OPNAV or military staff experienceNavy Fleet experienceAcquisition experienceSystem engineering and communication architectures and systems.WORK LOCATION: Arlington, VA TRAVEL: Less than 5% WBB is a technical and management consulting company that provides innovative products and services that solve government and commercial customers toughest problems. For more than 30 years, WBB has set the standard for excellence in consulting services, while providing its employees with an outstanding work environment with ample opportunities for growth and success. WBB continues to enjoy impressive growth, which is directly attributed to the companys hiring practice of always hiring the very best professionals from government, military and industry.We are proud of our diverse environment and are an Equal Opportunity Employer. WBB is committed to a policy of equal employment opportunity. WBB participates in E-Verify.WBB does not accept unsolicited resumes through or from search firms or staffing agencies. All unsolicited resumes will be considered the property of WBB and WBB will not be obligated to pay a placement fee."
"758","Systems Analyst, Principal (Enterprise Architecture)","GovernmentCIO ","Washington, DC","GCIO is seeking a well-qualified Systems Analyst for the Community Oriented Policing Services (COPS) division of the Department of Justice. Under general direction, formulates and defines system scope and objectives through research and fact-finding to develop or modify moderately complex information systems. Exercises analytical techniques when gathering information from users, defining work problems, designing a system of computer programs, and developing procedures to resolve the problems. Prepares detailed specifications from which programs will be written. Develops and modifies complex systems and develops subsystems to enhance the overall operational system. Analyzes and revises existing system logic difficulties and documentation as necessary. Analyzes methods of approach. Reviews task proposal requirements, gathers information, analyzes data, prepares project synopses, compares alternatives, prepares specifications for programs, resolves processing problems, coordinates work with programmers, and orients users to new systems. Competent to work on routine systems analysis activities.  The primary responsibility of the Systems Analyst is to support the tasks that provide the COPS Office with fully documented software applications that effectively meet business needs, provide accurate and reliable results, and are cost-effectively maintained. The System Analyst will contribute to the efforts focused on maintaining an enterprise architecture that is reliable, current with modern technological advances, cost effective to maintain, fully documented, and effectively meets COPS Office business needs. The System Analyst will support analyzation, design, and implementation infrastructure architecture tools and solutions to meet the technical and business requirements for new development, mission critical applications, and infrastructure technology as COPS migrates to the cloud. The Systems Analyst will support software application development teams for new and current projects as well as legacy applications. The System Analyst will advise on sizing, capacity planning, and design of the configuration and related procedures for virtual environments with focus on the ability to expand and incorporate security controls in compliance with DOJ and federal information security standards. The Business Analyst will work to ensure appropriate IT practices, maintaining standards, leading major programs and strategic initiatives, and support business requirements. The Business Analyst will assist federal IT staff, application project teams, infrastructure/ operations staff, Justice Management Division (JMD) staff, and outsourced partners and vendors in the implementation of critical business solutions. The Systems Analyst will provide expert support of application development and support to include (but not limited to): Formulates and defines system scope and objectives through research and fact-findingAssist in development and modification moderately complex information systemsExercise analytical techniques when gathering information from usersDefine work problemsAssist in the design of various computer programsDevelop procedures to resolve the problems encountered on the projectPrepare detailed specifications from which programs will be writtenDevelop and modify complex systems and develop subsystems to enhance the overall operational systemAnalyze and revise existing system logic difficulties and documentation as necessaryAnalyze approach methodologiesReview task proposal requirementsGather information, analyze data, prepare project synopsesCompare alternatives, prepare specifications for programs, resolve processing problemsCoordinate work with programmers and orient users to new systemsWork on complex systems analysis activities MINIMUM TANGIBLE QUALIFICATIONS: At least 7 Years of experience and an Advanced degree preferred in Computer Science, Information Systems, Engineering, Business or a scientific or technical discipline related to a specific field, as well as additional applicable certifications related to the position PREFERRED QUALIFICATIONS: Document Management System experience (i.e. IBM FileNet P8)Electronic Forms (IBM Forms)Workflow Management Systems (i.e. IBM Workplace XT)Scrum, eXtreme, Lean experience"
"759","Application Development Analyst III","Synergy America inc ","Washington, DC","Job DescriptionWe are looking for Application Development Analyst III Permanent Role in Washington, DC.Application Development Analyst III will Develop, modify, or update applications used by business units or infrastructure units. Lead, or play lead technical role in development teams' efforts to determine unit needs and business processes that are automated by the application. Participate in or review all of the steps in the software development life cycle to create and modify the software Skills for Application Development Analyst III:EDUCATION · Bachelor's Degree or equivalent required MINIMUM EXPERIENCE · 4+ years of related experience SPECIALIZED KNOWLEDGE & SKILLS · At least 5 years experience in software engineering using core Java, server-side Java technologies.  · Full Stack J2EE developer with strong understanding of all tiers especially Javascript/Web layer.  · In-depth understanding of OOP, design patterns and data structures  · Strong experience with Spring framework and Hibernate object-relational mapping framework.  · Experience with UI framework such as Bootstrap, JQuery javascript library, CSS preferred.  · Experience with data formats like JSON, XML, and HTML.  · Experience in Agile software development methods such as Scrum preferred.  · Experience with UNIX, LINUX scripting required. VB scription in Excel a plus.  · Experience with Clearcase, SVN (Subversion), Clearquest, Eclipse, Maven, and Jenkins.  · Strong knowledge of relational Databases, Oracle SQL, stored procedures required. Responsibilities for Application Development Analyst III: · Participate with team of technical staff and business managers or practitioners in the business unit to determine systems requirements and functionalities needed in large/complex development project.  · Assess and develop high level design requirements for project and communicate in writing or in meetings with development team. Assess detailed specifications against design requirements.  · Review coding done to advance application upgrade, extension, or other development. Analyze application for data integrity issues.  · Develop test protocols or plan for testing revised application and review test results.  · Serve as project lead or lead technical staff in course of application development project  · May mentor less experienced technical staff; may use high end development tools to assist or facilitate development process."
"760","Senior Associate, Federal Data Analyst","KPMG LLP ","Washington, DC","Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today's most important industries. Our growth is driven by delivering real results for our clients. It's also enabled by our culture, which encourages individual development, embraces an inclusive environment, rewards innovative excellence and supports our communities. With qualities like those, it's no wonder we're consistently ranked among the best companies to work for by Fortune Magazine, Consulting Magazine, Working Mother Magazine, Diversity Inc. and others. If you're as passionate about your future as we are, join our team.  KPMG is currently seeking a Senior Associate to join our Federal Advisory practice.  Responsibilities:  Lead multiple client service delivery teams in the active execution of engagements in compliance with firm and practice unit service delivery standards Utilize technical and industry knowledge to identify complex client issues and build long-term business relationships with key executives through engagement delivery and networking in professional organizations Participate in business development efforts by identifying new opportunities and assisting with proposal development Contribute thought leadership to the development and evolution of our Enterprise Technology Solutions (ETS) methodologies and intellectual capital including publishing articles, whitepapers, or performing research in support of ETS initiatives Manage and provide leadership to teams of staff-level professionals and become actively involved in staff development and practice management Qualifications:  A minimum of three years of ETS related experience with a professional services advisory firm or publicly traded company; U.S. Federal government consulting experience preferred Bachelor's degree from an accredited college/university; MBA or MIS from an accredited college/university preferred Experience in process reengineering, designing and implementing business performance management applications, including budgeting, forecasting, planning, consolidation, and reporting Knowledge of information access and delivery methods, analytics applications and tool portfolio, data sourcing and integration methods such as OLAP/ROLAP/HOLAP and an understanding of data warehousing/mining, ETL, EII, data cleansing, and architecture Strong understanding of governance, controls, process and procedures, centers of competency, change management, conceptual data modeling, master data management, data standardization and stewardship, information integrity and compliance, and data quality management U.S. citizenship required and an active U.S. Federal government TS/SCI security clearance KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an affirmative action-equal opportunity employer. KPMG complies with all applicable federal, state and local laws regarding recruitment and hiring. All qualified applicants are considered for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other category protected by applicable federal, state or local laws. The attached link contains further information regarding the firm's compliance with federal, state and local recruitment and hiring laws. No phone calls or agencies please."
"761","Cyber Intelligence Analyst II","Peraton Corporation ","Washington, DC","We are seeking an All Source/Cyber Intelligence Analyst to support the Department of Homeland Security Office of Intelligence and Analysis. Selected candidate conducts research and evaluates technical and all-source intelligence with specific emphasis on network operations and cyber warfare tactics, techniques, and procedures focused on the threat to networked weapons platforms and US and DoD information networks.Analyzes network events to determine the impact on current operations and conduct all-source research to determine advisory capability and intent.Prepares assessments and cyber threat profiles of current events based on the sophisticated collection, research and analysis of classified and open source information.Produce and complete all-source (unclassified and classified) finished cyber intelligence assessments that are logically argued and adhere to the highest level of Intelligence Community Directive 203 analytic tradecraft standards.Correlates threat data from various sources.Develops and maintains analytical procedures to meet changing requirements and ensure maximum operations.Collects data using a combination of standard intelligence methods and business processes.Fuse and analyze all-source information and intelligence to produce quality intelligence products, papers, presentations, recommendations, and findings for senior US government intelligence and network operations officials.REQUIRED:Bachelor's Degree4+ years of experience in Intelligence Analysis, including All Source as it relates to Cyber actors4+ years of experience producing and completing all-source (unclassified and classified) finished cyber intelligence assessments that are logically argued and adhere to the highest level of Intelligence Community Directive 203 analytic tradecraft standards4+ years of experience preparing and conducting all-source cyber intelligence briefings to provide customers with a critical understanding of cyber threats.4+ years of experience with Asia cyber threat actor strategy, doctrine, tools, tactics, techniques, and procedures and demonstrated use of this information in all-source finished intelligence analysisKnowledge of intelligence community (IC), US government, or federal Cyber centers SECURITY CLEARANCE:This position requires the candidate to already possess an active TS/SCI clearance and to maintain the clearance. Peraton provides innovative, reliable solutions to the nation’s most sensitive and mission-critical programs and systems. Peraton has significant experience providing highly differentiated secure communications, space, and technology solutions to key customers, and has become a trusted partner on missions that are critical to the security priorities of the United States. Capabilities include complex software and technology services and solutions, as well as end-to-end mission operations abilities, including Software Systems Development, Cyber, Modeling & Simulation, Mission Operations, Signal Intelligence (SIGINT), and Quick Reaction Capabilities (QRC) / Research & Development. The company is headquartered in Herndon, VA, with approximately 3,500 employees across the U.S. and Canada. We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law."
"762","FOIA Analyst","Central Research Inc ","Washington, DC","Job DescriptionSummary: A Freedom of Information Act Analyst (FOIA) to join a team of attorneys in Washington, D.C. The analyst will be part of a team that provides FOIA and Privacy Act (PA) processing and internal and external consulting services. Responsibilities & Duties:Provide FOIA and PA review and processing of pending, complex FOIA casesScan FOIA support documents related to cases assigned into the FOIA databasePrepare documentation for, and draft responses to FOIA and PA requests, coordinate proposed disclosures of information for several entities within the agencyProcess submitter notices associated with specific FOIA casesProvide initial analysis of submitter objectionsRedact documents in accordance with agency and entity FOIA protocols which include annotating appropriate FOIA exemptions on recordsProcess draft responses to submitters of objections to release of information in recordsGenerate draft response letters to requestors detailing the FOIA review and release determinationMaintain complete and detailed case notes on assigned casesSupport agency litigation efforts, in coordination with the office of disclosure, by crafting Vaughn indices, declarations, affidavits, answers to complaints, and supplemental releasesMinimum QualificationsLicensed Attorney6 years experience reviewing documents for relevance, privilege, and confidentialityProficient use of Adobe Acrobat ProAbility to successfully obtain and maintain a Public Trust clearancePreferred Qualifications:3 or more years of FOIA processing experienceExperience using FOIAXpressKnowledge, Skills & Abilities:Excellent organizational, case management, and time management skillsShould understand and apply the concepts and methodology of the Department of Justice (DOJ) FOIA/PA regulations.Knowledge of the FOIA and its amendmentsKnowledge of legal interpretations of the FOIA as it affects exemptions, and release of documentsKnowledge of reporting requirements under FOIA and the Open Government ActKnowledge of FOIA exemptionsProficient use of Microsoft Office applicationsExcellent oral and written communication skillsAnalytical and problem-solving skillsAttention to detailProven ability to meet and exceed expectations APPLY NOW: www.central-research.com/careers  Equal Opportunity Employer:  Central Research is an Affirmative Action and Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. Click here to view the Equal Employment Opportunity Posters.  If you’d like to view a copy of the company’s affirmative action plan, please call 703-382-1970.  If you are an individual with a disability and would like to request a reasonable accommodation as part of the employment selection process, please contact our recruiting office at (703) 382-1363. This telephone line is reserved solely for job seekers with disabilities requesting accessibility assistance or an accommodation in the job application process. Please do not call about the status of your job application if you do not require accessibility assistance or an accommodation. Messages left for other purposes, such as following up on an application or non-disability related technical issues, will not receive a response.  NOTE: This job description is not intended to be an exhaustive list of all duties, responsibilities or qualifications associated with the job. It is intended to describe the general nature and work responsibilities of the position. This job description and the duties of this position are subject to change, modification and addition as deemed necessary by the company.Company DescriptionCentral Research is a Center for Veterans Enterprise (CVE) certified, Service-Disabled Veteran-Owned Small Business (SDVOSB), Vietnam-Veteran Owned, and a Small Business Administration (SBA) certified 8(a) firm.  Our company was co-founded by Johnny Dillard, PhD, a retired Marine Corps serviceman and Army National Guard Lieutenant Colonel and his son, Scott Dillard, MBA. Dr. Dillard and Scott Dillard have worked to build Central Research into a strong, vibrant business dedicated to employing Veterans and disabled Veterans. Today, nearly one third of Central Research employees are Veterans, disabled Veterans, and spouses of Veterans. Our growth and success reflects our commitment to deliver customized business solutions in a quality and customer-focused environment.  Our specialized services, including researching and conducting audits of deceased and incarceration cases, support Customers with a more accurate picture of beneficiary data that enables the cessation or suspension of fraudulent payments. We provide end-user artifacts by way of a death certificate, inmate verification, or other records to legally close an ineligible account. Over the past 8 years we have been affiliated with the U.S. Department of Education, Defaulted Student Loan Program providing these and other cost-saving support services.  We also offer Prime contract management support to several state and federal agencies. Our services include: Program Management; Professional and Administrative Services; Records Management support; and Logistics and Life Cycle Management."
"763","Business Systems Analyst Senior","HRUCKUS ","Washington, DC","Job DescriptionVeteran Firm Seeking Business Systems Analystfor rolein Washington, DC My name is Stephen Hrutka and I lead a Veteran-owned consulting firm in Washington, DC focused on strategic sourcing, supply chain, and IT Staffing.  I am looking to fill a Business Systems Analystrole for the City of Washington, DC.  Please see below for the position description. If you’re interested, I'd be glad to provide more details about the role and further discuss your qualifications.  Client preferences is for DC residents but all qualified candidates will be considered.  Applications are due January 4th, 2019.  Thanks,  Stephen M Hrutka  Principal Consultant  www.hruckus.com  ***  The Business Analyst has 6-10 years of experience and formulates and defines systems scope and objectives based on both user needs and a thorough understanding of business systems and industry requirements.  Description of Duties:  • Manage project through status meetings, weekly reports, identifying risks, and tracking issues  • Deliver cost-effective, high-performance technology solutions  • Negotiate and liaise between business teams, technology teams, and support teams  • Identify root causes and corrective actions to meet short and long-term business goals  • Worked with business intelligence and data warehousing tools  • Executed and validated test cases  • Worked with users and stakeholders to analyze and validate requirements  • Responsible for specifications, implementations, and analytics  • Served customers and businesses by running and viewing reports  • Designed analytical solutions  • Configured, developed, and deployed Business Intelligence applications  • Prepared business models, flowcharts, and diagrams  Minimum Education/Certification Requirements:  Bachelor’s degree in Information Technology OR related field or equivalent experience OR a current Project Management Professional (PMP) Certification Skill  Required / Desired  # of years 6-10 Business Analyst experienceRequired 8 years 6-10 Software Development Lifecycle experience  Required 7 years  6-10 requirements gathering and documentation  Required 6 years 6-10 MS Office, Excel, PowerPoint experienceRequired8years Bachelor’s degree in IT or related field or equivalent experience  Required 10 years  Experience in Viso  Required 1 year  Experience in Requirement analysis and design definition  Required 5 years  Experience in requirement life cycle management  Required 5 years  Experience in Elicitation and collaboration to identify and design process  Required 5 yearsCompany DescriptionHRUCKUS employs a cutting edge technology stack to fulfill IT Staffing, Executive Search, Cleared Recruiting for our clients. We don't differentiate on price, we pride ourselves on 1. Quality, 2. Customer Service, and 3. Speed. We typically will have candidates to you in one business day, vetted and ready for interviews."
"764","Senior SEC Analyst","Green Key Resources ","Washington, DC","We are currently recruiting for a Senior SEC Analyst for our client who is experiencing significant growth. KEY JOB FUNCTIONSPerform accounting, control, and financial reporting for responsible areas. Ensure that monthly, quarterly, and annual financial reporting is accurate, timely, and based upon internal and external reporting requirements.Check data for reasonableness by reviewing past trends and changing conditions and by analyzing results against monthly forecasts. Analyze and explain variances. Provide early warning indicators to management. Recommend and monitor corrective actions.Design new reports or enhance existing reporting to reflect changes in policy, market conditions, or to incorporate concepts expressed by senior management.Generate and post journal entries and prepare manual journal entries as required.Analyze, develop, and enhance internal processes and applications. Monitor effectiveness.Provide excellent customer service by responding to inquiries and requests from internal and external customers. Advise management regarding business, internal programs, and activities as they relate to financial reporting matters.May document processes by writing specifications or requirements.May perform complex financial reporting projects or participate as a team member on highly complex projects."
"765","EVM/Data Analytics / Program Support Analyst - FAA","Engility Holdings ","Washington, DC","About Engility: Engility delivers innovative solutions to critical challenges facing the nation and the world. As a premier provider of integrated services for the U.S. government, we support the Department of Defense, intelligence community, space communities, federal civilian agencies and international customers. Engility is dedicated to making lives better, safer and more secure. Description: Engility is seeking a EVM/Data Analytics / Program Support Analyst with experience supporting the Federal Aviation Administration (FAA) Surveillance and Broadcast Services (SBS) Program. Specific responsibilities include: Providing monthly EVM support as follows:Ability to analyze and manipulate large data sets with strong Excel skills a plusManage time collection and reporting by control account across vendorsSupport collecting schedule statusAssist to run month end reports (CPR, CAP, Contract Mapping, S-P-A, 3 Month Outlook)Assist with month close out activities (monthly clean up and advancing calendars)Every six (6) months assist with rolling wave (RW) schedule planningWhen Baseline Change Request (BCR) is issuedAssist to prepare BCR brief for presentation to IRBAssist to prepare BCR cost impact reportImplement potential BCR into scheduling toolIf approved, update schedule tool with BCRQualifications:A Bachelor of Arts or Science degree in a related field and 10 years related experience.Proficiency in using Microsoft Office products, including Excel, Project, PowerPoint, and Word.Excellent oral and written communication skills.Familiarity with FAA budget formulation and execution policies and applicable procedures.US citizenship and t he ability to obtain and maintain a Public Trust clearance.EEO Statement: Engility Corporation is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action employer, making decisions without regard to race, color, religion, creed, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. U.S. citizenship is required for most positions. For our complete EEO/AA and Pay Transparency statements, please click here ."
"766","Senior Healthcare Data Operations Analyst","xScion Solutions ","Arlington, VA","Senior Healthcare Data Operations Analyst  Work Location  Arlington, VA  Job Code  12013  # of openings  1  Apply Now Overview:xScion Solutions is in search of a Senior Healthcare Data Operations Analyst to support our Healthcare client located in Arlington, VA. This individual will play a critical role in executing it’s mission by developing a Patient Registry and Reporting module and interfacing with our client’s data warehouse. As a Senior Healthcare Data Analyst, You Will:Providing Tier 3 (expert) support for data issues in a complex, multi-sourced healthcare data warehouse ecosystem including numerous upstream and downstream data processes and consumers.Responding with urgency in high-pressure, time-critical situations where production data issues impact customer experience, deliverables, or patient care.Perform deep-dive and root cause analysis and lead solution development and implementation on change order projects and production issues for existing operational customers.Shepherd projects through requirements definition, analysis, development, QA and deployment working closely with numerous partner teams and owning responsibility and driving project completion, quality, and timeliness.Multi-task effectively across a variety of change order projects and production triage tickets simultaneously.Serve as subject matter expert in primary data domain and coach/mentor team members.Assist and support QA team members in test strategy and test case development and execution.To Be Successful, You Need:Bachelor's Degree required or equivalent experience.5+ years of experience in information technology.Expert level SQL querying skills required.Knowledge and understanding of Medical Claims, Rx Claims, Clinical Data, Eligibility, healthcare insurance benefit and group account setup, Provider data and related processes around them.Solid track record in establishing strong relationships with internal stakeholders, clients and additional IT or QA resources as is necessary to bring projects to fruition.Bonus Points if you have:Patience and persistence to sift through complex data/information to get to the core knowledge.Experience with clinical coding systems: ICD9/10 diagnosis codes, ICD9/10 procedure codes, CPT codes, revenue codes, provider NPI codes, NDC Rx codes.Experience in analyzing, defining and documenting business processes and rules.Experience testing data and assisting in the generation of related test cases.Intense intellectual curiosity and an ability to view problems with a fresh perspective.Excellent written and oral communication skills.We Hire Great People. Period. If this description sounds like you and if you’re a Senior Healthcare Data Operations Analyst - rockstar - then we want to hear from you.Why Work at xScion?We have an amazing culture – We were named a ‘Best Place to Work in VA’ for the last 3 years (2016, 2017 & 2018).We are poised for rapid growth – We are on the cutting edge of digital transformation in healthcare and finance and continuously welcoming new clients to the xScion family.We believe in your continuous development – We invest in our teams’ development, paying for certifications and trainings to improve their skills because we are committed to being the best at what we do.You’ll work with the best – We only hire great people.And because we truly care about you and our clients. - We are run by real people for real people, creating flexibility, balance, respect and fun in the workplace.We Offer Great Benefits:We not only offer standard benefits like great medical, dental, 401(k) match, flex spending and more, but we also offer unique perks such 11 holidays (including your birthday!), 3 weeks of paid time off, company events, games, and many other things that inspire balance and flexibility.We’re Transforming Businesses…xScion is a woman-owned NextGen Technology Consulting Firm that helps companies modernize their IT and business operations. We support leading Healthcare and Financial Services companies through innovative solutions including AppDev, DevOps, Data Services and Agile Transformation.Want to Learn More about xScion? Check us at out on www.xscion.com or socially at LinkedIn, Twitter and Glassdoor.At xScion, we celebrate diversity in all forms. xScion is an Equal Opportunity Employer- Females/Minorities/Protected Veterans/Individuals with Disabilities."
